,pc,user,won
97112,29,50,user
97113,50,35,pc
97114,41,50,user
97115,50,29,pc
97116,50,40,pc
97117,50,38,pc
97118,50,15,pc
97119,50,47,pc
97120,50,31,pc
97121,50,39,pc
97122,41,50,user
97123,50,16,pc
97124,38,50,user
97125,50,41,pc
97126,50,48,pc
97127,37,50,user
97128,50,30,pc
97129,48,50,user
97130,50,44,pc
97131,50,43,pc
97132,50,40,pc
97133,50,46,pc
97134,48,50,user
97135,50,47,pc
97136,38,50,user
97137,50,40,pc
97138,33,50,user
97139,50,43,pc
97140,35,50,user
97141,50,30,pc
97142,50,10,pc
97143,49,50,user
97144,50,27,pc
97145,43,50,user
97146,50,33,pc
97147,50,47,pc
97148,50,37,pc
97149,50,36,pc
97150,50,33,pc
97151,50,36,pc
97152,50,21,pc
97153,50,31,pc
97154,50,47,pc
97155,50,46,pc
97156,50,47,pc
97157,50,22,pc
97158,50,29,pc
97159,50,32,pc
97160,50,20,pc
97161,25,50,user
97162,50,9,pc
97163,50,39,pc
97164,50,37,pc
97165,50,30,pc
97166,50,49,pc
97167,50,24,pc
97168,50,40,pc
97169,50,40,pc
97170,50,44,pc
97171,50,48,pc
97172,50,38,pc
97173,50,34,pc
97174,50,21,pc
97175,50,31,pc
97176,50,44,pc
97177,50,22,pc
97178,50,34,pc
97179,49,50,user
97180,47,50,user
97181,50,41,pc
97182,40,50,user
97183,50,45,pc
97184,35,50,user
97185,50,10,pc
97186,50,25,pc
97187,50,35,pc
97188,50,47,pc
97189,50,48,pc
97190,50,24,pc
97191,37,50,user
97192,50,47,pc
97193,50,26,pc
97194,50,31,pc
97195,30,50,user
97196,41,50,user
97197,50,42,pc
97198,50,38,pc
97199,50,21,pc
97200,50,18,pc
97201,50,35,pc
97202,50,19,pc
97203,50,45,pc
97204,50,39,pc
97205,50,38,pc
97206,50,11,pc
97207,50,37,pc
97208,50,27,pc
97209,50,24,pc
97210,50,47,pc
97211,50,41,pc
97212,50,36,pc
97213,50,12,pc
97214,50,31,pc
97215,50,38,pc
97216,36,50,user
97217,41,50,user
97218,50,31,pc
97219,50,37,pc
97220,42,50,user
97221,50,39,pc
97222,49,50,user
97223,50,48,pc
97224,50,39,pc
97225,43,50,user
97226,50,47,pc
97227,50,35,pc
97228,50,33,pc
97229,50,37,pc
97230,50,46,pc
97231,50,47,pc
97232,42,50,user
97233,50,12,pc
97234,50,23,pc
97235,50,49,pc
97236,50,18,pc
97237,50,38,pc
97238,50,35,pc
97239,50,16,pc
97240,50,38,pc
97241,50,47,pc
97242,49,50,user
97243,50,39,pc
97244,50,25,pc
97245,50,24,pc
97246,41,50,user
97247,50,25,pc
97248,50,44,pc
97249,50,16,pc
97250,50,33,pc
97251,50,11,pc
97252,50,49,pc
97253,50,22,pc
97254,38,50,user
97255,50,27,pc
97256,50,45,pc
97257,50,36,pc
97258,42,50,user
97259,50,31,pc
97260,50,27,pc
97261,49,50,user
97262,50,28,pc
97263,50,38,pc
97264,50,47,pc
97265,35,50,user
97266,50,37,pc
97267,50,30,pc
97268,50,43,pc
97269,50,18,pc
97270,50,35,pc
97271,50,37,pc
97272,48,50,user
97273,44,50,user
97274,50,36,pc
97275,50,47,pc
97276,48,50,user
97277,50,38,pc
97278,50,31,pc
97279,46,50,user
97280,50,43,pc
97281,50,38,pc
97282,50,47,pc
97283,50,38,pc
97284,48,50,user
97285,50,43,pc
97286,50,32,pc
97287,50,43,pc
97288,50,48,pc
97289,48,50,user
97290,50,33,pc
97291,44,50,user
97292,38,50,user
97293,50,42,pc
97294,50,35,pc
97295,50,34,pc
97296,34,50,user
97297,50,39,pc
97298,50,35,pc
97299,37,50,user
97300,50,21,pc
97301,50,38,pc
97302,47,50,user
97303,50,44,pc
97304,50,33,pc
97305,49,50,user
97306,50,38,pc
97307,50,39,pc
97308,49,50,user
97309,50,44,pc
97310,50,40,pc
97311,50,41,pc
97312,50,35,pc
97313,50,24,pc
97314,43,50,user
97315,50,27,pc
97316,50,45,pc
97317,50,37,pc
97318,50,18,pc
97319,50,45,pc
97320,50,28,pc
97321,44,50,user
97322,50,15,pc
97323,35,50,user
97324,50,45,pc
97325,42,50,user
97326,50,29,pc
97327,49,50,user
97328,48,50,user
97329,47,50,user
97330,50,23,pc
97331,50,41,pc
97332,50,47,pc
97333,50,46,pc
97334,50,27,pc
97335,39,50,user
97336,47,50,user
97337,50,47,pc
97338,50,28,pc
97339,44,50,user
97340,50,32,pc
97341,50,44,pc
97342,50,45,pc
97343,38,50,user
97344,50,46,pc
97345,50,48,pc
97346,50,34,pc
97347,50,44,pc
97348,50,34,pc
97349,50,45,pc
97350,50,10,pc
97351,43,50,user
97352,50,45,pc
97353,50,42,pc
97354,50,40,pc
97355,50,28,pc
97356,33,50,user
97357,50,36,pc
97358,50,17,pc
97359,47,50,user
97360,50,39,pc
97361,50,42,pc
97362,47,50,user
97363,50,32,pc
97364,44,50,user
97365,50,36,pc
97366,50,43,pc
97367,50,47,pc
97368,48,50,user
97369,50,16,pc
97370,50,46,pc
97371,50,28,pc
97372,50,39,pc
97373,50,22,pc
97374,50,48,pc
97375,50,22,pc
97376,36,50,user
97377,50,47,pc
97378,50,47,pc
97379,49,50,user
97380,50,48,pc
97381,50,40,pc
97382,50,28,pc
97383,50,31,pc
97384,34,50,user
97385,50,38,pc
97386,50,21,pc
97387,50,43,pc
97388,50,45,pc
97389,50,40,pc
97390,50,38,pc
97391,50,29,pc
97392,50,40,pc
97393,47,50,user
97394,50,48,pc
97395,50,44,pc
97396,50,43,pc
97397,50,36,pc
97398,50,47,pc
97399,50,46,pc
97400,37,50,user
97401,50,47,pc
97402,41,50,user
97403,50,35,pc
97404,45,50,user
97405,50,27,pc
97406,50,38,pc
97407,50,39,pc
97408,50,44,pc
97409,50,39,pc
97410,50,17,pc
97411,50,22,pc
97412,37,50,user
97413,50,48,pc
97414,46,50,user
97415,50,2,pc
97416,50,28,pc
97417,42,50,user
97418,50,35,pc
97419,50,14,pc
97420,50,35,pc
97421,50,26,pc
97422,50,40,pc
97423,50,45,pc
97424,50,37,pc
97425,50,31,pc
97426,50,45,pc
97427,50,33,pc
97428,50,48,pc
97429,50,46,pc
97430,48,50,user
97431,50,42,pc
97432,41,50,user
97433,50,35,pc
97434,50,36,pc
97435,50,38,pc
97436,32,50,user
97437,48,50,user
97438,45,50,user
97439,50,3,pc
97440,50,43,pc
97441,46,50,user
97442,50,49,pc
97443,46,50,user
97444,50,40,pc
97445,50,23,pc
97446,50,49,pc
97447,36,50,user
97448,50,48,pc
97449,50,30,pc
97450,50,42,pc
97451,50,46,pc
97452,47,50,user
97453,50,41,pc
97454,50,42,pc
97455,50,45,pc
97456,50,42,pc
97457,41,50,user
97458,44,50,user
97459,48,50,user
97460,50,46,pc
97461,50,40,pc
97462,50,47,pc
97463,50,43,pc
97464,50,43,pc
97465,50,3,pc
97466,50,45,pc
97467,50,20,pc
97468,50,15,pc
97469,50,3,pc
97470,50,31,pc
97471,50,31,pc
97472,50,48,pc
97473,50,32,pc
97474,50,32,pc
97475,49,50,user
97476,50,32,pc
97477,49,50,user
97478,50,27,pc
97479,50,46,pc
97480,50,23,pc
97481,50,21,pc
97482,50,22,pc
97483,35,50,user
97484,50,32,pc
97485,50,38,pc
97486,32,50,user
97487,50,27,pc
97488,50,30,pc
97489,50,14,pc
97490,50,41,pc
97491,50,0,pc
97492,50,41,pc
97493,39,50,user
97494,50,25,pc
97495,50,48,pc
97496,50,38,pc
97497,50,24,pc
97498,50,34,pc
97499,50,39,pc
97500,44,50,user
97501,34,50,user
97502,46,50,user
97503,41,50,user
97504,50,11,pc
97505,50,47,pc
97506,50,28,pc
97507,50,34,pc
97508,50,38,pc
97509,50,20,pc
97510,50,22,pc
97511,40,50,user
97512,50,38,pc
97513,50,29,pc
97514,50,32,pc
97515,50,46,pc
97516,37,50,user
97517,50,47,pc
97518,50,46,pc
97519,50,38,pc
97520,50,33,pc
97521,50,48,pc
97522,50,27,pc
97523,50,36,pc
97524,50,49,pc
97525,50,32,pc
97526,42,50,user
97527,47,50,user
97528,50,44,pc
97529,27,50,user
97530,50,36,pc
97531,49,50,user
97532,50,43,pc
97533,50,41,pc
97534,50,26,pc
97535,45,50,user
97536,50,22,pc
97537,50,42,pc
97538,42,50,user
97539,50,41,pc
97540,50,46,pc
97541,32,50,user
97542,50,34,pc
97543,47,50,user
97544,36,50,user
97545,50,18,pc
97546,47,50,user
97547,50,26,pc
97548,50,8,pc
97549,50,17,pc
97550,50,5,pc
97551,50,20,pc
97552,50,31,pc
97553,44,50,user
97554,34,50,user
97555,50,32,pc
97556,50,27,pc
97557,50,38,pc
97558,39,50,user
97559,50,49,pc
97560,50,26,pc
97561,50,42,pc
97562,50,44,pc
97563,50,24,pc
97564,45,50,user
97565,50,19,pc
97566,50,47,pc
97567,35,50,user
97568,50,47,pc
97569,50,42,pc
97570,50,47,pc
97571,50,29,pc
97572,50,31,pc
97573,50,14,pc
97574,50,33,pc
97575,50,35,pc
97576,50,44,pc
97577,41,50,user
97578,50,38,pc
97579,50,34,pc
97580,50,35,pc
97581,50,13,pc
97582,50,29,pc
97583,50,37,pc
97584,30,50,user
97585,44,50,user
97586,50,34,pc
97587,44,50,user
97588,50,29,pc
97589,50,45,pc
97590,50,31,pc
97591,50,31,pc
97592,49,50,user
97593,50,38,pc
97594,50,32,pc
97595,46,50,user
97596,50,47,pc
97597,47,50,user
97598,50,45,pc
97599,48,50,user
97600,50,33,pc
97601,50,38,pc
97602,50,33,pc
97603,50,31,pc
97604,28,50,user
97605,50,3,pc
97606,46,50,user
97607,50,47,pc
97608,50,30,pc
97609,50,29,pc
97610,50,17,pc
97611,46,50,user
97612,39,50,user
97613,50,17,pc
97614,50,2,pc
97615,50,36,pc
97616,50,11,pc
97617,50,44,pc
97618,50,43,pc
97619,50,35,pc
97620,50,33,pc
97621,50,31,pc
97622,50,48,pc
97623,50,15,pc
97624,50,46,pc
97625,50,42,pc
97626,50,46,pc
97627,50,35,pc
97628,50,43,pc
97629,50,24,pc
97630,40,50,user
97631,50,6,pc
97632,43,50,user
97633,49,50,user
97634,38,50,user
97635,50,42,pc
97636,50,30,pc
97637,50,29,pc
97638,50,42,pc
97639,42,50,user
97640,36,50,user
97641,50,40,pc
97642,39,50,user
97643,39,50,user
97644,45,50,user
97645,38,50,user
97646,42,50,user
97647,50,38,pc
97648,50,41,pc
97649,41,50,user
97650,45,50,user
97651,50,40,pc
97652,50,40,pc
97653,50,34,pc
97654,45,50,user
97655,50,44,pc
97656,50,30,pc
97657,40,50,user
97658,50,43,pc
97659,50,31,pc
97660,50,22,pc
97661,50,41,pc
97662,50,1,pc
97663,50,36,pc
97664,49,50,user
97665,50,36,pc
97666,50,28,pc
97667,50,26,pc
97668,50,38,pc
97669,50,25,pc
97670,45,50,user
97671,50,32,pc
97672,50,49,pc
97673,50,44,pc
97674,50,36,pc
97675,47,50,user
97676,50,18,pc
97677,50,46,pc
97678,50,16,pc
97679,50,5,pc
97680,50,38,pc
97681,50,47,pc
97682,50,32,pc
97683,50,34,pc
97684,39,50,user
97685,50,44,pc
97686,50,23,pc
97687,50,34,pc
97688,42,50,user
97689,50,40,pc
97690,50,46,pc
97691,50,42,pc
97692,50,42,pc
97693,50,38,pc
97694,50,40,pc
97695,43,50,user
97696,45,50,user
97697,50,44,pc
97698,50,45,pc
97699,49,50,user
97700,38,50,user
97701,50,26,pc
97702,50,36,pc
97703,50,35,pc
97704,50,45,pc
97705,49,50,user
97706,50,42,pc
97707,50,36,pc
97708,43,50,user
97709,50,31,pc
97710,50,23,pc
97711,49,50,user
97712,36,50,user
97713,50,47,pc
97714,50,43,pc
97715,50,49,pc
97716,47,50,user
97717,50,43,pc
97718,50,2,pc
97719,50,19,pc
97720,50,33,pc
97721,50,47,pc
97722,50,41,pc
97723,50,43,pc
97724,50,6,pc
97725,50,48,pc
97726,50,46,pc
97727,47,50,user
97728,50,31,pc
97729,50,33,pc
97730,50,11,pc
97731,47,50,user
97732,50,47,pc
97733,30,50,user
97734,50,29,pc
97735,50,39,pc
97736,50,37,pc
97737,50,28,pc
97738,50,18,pc
97739,50,47,pc
97740,50,49,pc
97741,50,38,pc
97742,50,39,pc
97743,42,50,user
97744,50,49,pc
97745,50,33,pc
97746,50,14,pc
97747,47,50,user
97748,50,41,pc
97749,50,30,pc
97750,50,33,pc
97751,50,43,pc
97752,48,50,user
97753,50,38,pc
97754,48,50,user
97755,50,42,pc
97756,39,50,user
97757,50,32,pc
97758,50,49,pc
97759,39,50,user
97760,50,23,pc
97761,50,45,pc
97762,49,50,user
97763,50,38,pc
97764,50,41,pc
97765,50,41,pc
97766,50,11,pc
97767,50,33,pc
97768,50,41,pc
97769,44,50,user
97770,49,50,user
97771,50,9,pc
97772,50,46,pc
97773,50,29,pc
97774,50,44,pc
97775,50,10,pc
97776,50,15,pc
97777,50,49,pc
97778,50,49,pc
97779,50,17,pc
97780,50,47,pc
97781,50,48,pc
97782,50,30,pc
97783,49,50,user
97784,45,50,user
97785,50,32,pc
97786,50,22,pc
97787,50,44,pc
97788,50,37,pc
97789,50,36,pc
97790,50,23,pc
97791,50,28,pc
97792,50,13,pc
97793,50,47,pc
97794,49,50,user
97795,45,50,user
97796,50,49,pc
97797,46,50,user
97798,50,47,pc
97799,50,43,pc
97800,50,27,pc
97801,46,50,user
97802,50,38,pc
97803,44,50,user
97804,50,47,pc
97805,45,50,user
97806,50,37,pc
97807,49,50,user
97808,49,50,user
97809,42,50,user
97810,50,34,pc
97811,50,8,pc
97812,50,27,pc
97813,50,36,pc
97814,50,25,pc
97815,50,7,pc
97816,50,42,pc
97817,46,50,user
97818,50,37,pc
97819,50,44,pc
97820,50,31,pc
97821,48,50,user
97822,50,26,pc
97823,50,29,pc
97824,50,46,pc
97825,50,45,pc
97826,50,38,pc
97827,50,49,pc
97828,50,25,pc
97829,50,35,pc
97830,47,50,user
97831,48,50,user
97832,50,38,pc
97833,50,34,pc
97834,50,38,pc
97835,50,11,pc
97836,50,43,pc
97837,38,50,user
97838,41,50,user
97839,50,37,pc
97840,47,50,user
97841,50,49,pc
97842,50,32,pc
97843,50,24,pc
97844,50,43,pc
97845,50,9,pc
97846,50,30,pc
97847,42,50,user
97848,50,32,pc
97849,50,47,pc
97850,50,26,pc
97851,50,18,pc
97852,50,45,pc
97853,50,40,pc
97854,48,50,user
97855,50,45,pc
97856,50,47,pc
97857,50,44,pc
97858,50,36,pc
97859,50,44,pc
97860,50,5,pc
97861,50,38,pc
97862,50,26,pc
97863,50,28,pc
97864,50,40,pc
97865,50,0,pc
97866,50,41,pc
97867,50,39,pc
97868,50,35,pc
97869,43,50,user
97870,50,29,pc
97871,50,39,pc
97872,43,50,user
97873,50,21,pc
97874,50,42,pc
97875,42,50,user
97876,46,50,user
97877,50,26,pc
97878,50,19,pc
97879,50,31,pc
97880,50,29,pc
97881,50,27,pc
97882,50,40,pc
97883,50,31,pc
97884,50,47,pc
97885,50,36,pc
97886,50,38,pc
97887,50,45,pc
97888,50,45,pc
97889,50,28,pc
97890,50,30,pc
97891,40,50,user
97892,50,36,pc
97893,50,42,pc
97894,50,3,pc
97895,50,48,pc
97896,50,42,pc
97897,50,36,pc
97898,50,32,pc
97899,50,15,pc
97900,50,41,pc
97901,35,50,user
97902,50,29,pc
97903,50,48,pc
97904,50,40,pc
97905,50,23,pc
97906,50,42,pc
97907,50,38,pc
97908,50,31,pc
97909,50,44,pc
97910,50,45,pc
97911,50,28,pc
97912,50,31,pc
97913,50,20,pc
97914,50,31,pc
97915,50,43,pc
97916,50,7,pc
97917,50,37,pc
97918,50,47,pc
97919,50,31,pc
97920,50,23,pc
97921,50,40,pc
97922,50,45,pc
97923,50,2,pc
97924,50,49,pc
97925,50,48,pc
97926,50,41,pc
97927,50,7,pc
97928,50,45,pc
97929,50,42,pc
97930,50,23,pc
97931,50,37,pc
97932,50,47,pc
97933,50,49,pc
97934,50,29,pc
97935,50,36,pc
97936,50,39,pc
97937,50,48,pc
97938,50,27,pc
97939,50,35,pc
97940,36,50,user
97941,50,45,pc
97942,42,50,user
97943,50,30,pc
97944,50,48,pc
97945,41,50,user
97946,50,40,pc
97947,50,33,pc
97948,50,48,pc
97949,47,50,user
97950,39,50,user
97951,50,31,pc
97952,50,42,pc
97953,44,50,user
97954,31,50,user
97955,50,47,pc
97956,50,36,pc
97957,50,22,pc
97958,47,50,user
97959,50,41,pc
97960,50,37,pc
97961,50,39,pc
97962,50,39,pc
97963,50,43,pc
97964,50,40,pc
97965,50,39,pc
97966,50,25,pc
97967,45,50,user
97968,42,50,user
97969,50,31,pc
97970,50,39,pc
97971,50,42,pc
97972,50,38,pc
97973,45,50,user
97974,50,41,pc
97975,50,38,pc
97976,50,43,pc
97977,44,50,user
97978,50,41,pc
97979,50,47,pc
97980,50,27,pc
97981,50,44,pc
97982,50,45,pc
97983,50,28,pc
97984,50,39,pc
97985,50,4,pc
97986,50,49,pc
97987,50,31,pc
97988,50,43,pc
97989,50,45,pc
97990,50,9,pc
97991,50,41,pc
97992,46,50,user
97993,50,18,pc
97994,50,49,pc
97995,50,49,pc
97996,50,30,pc
97997,50,2,pc
97998,50,12,pc
97999,50,39,pc
98000,50,33,pc
98001,50,40,pc
98002,50,15,pc
98003,50,31,pc
98004,50,34,pc
98005,50,45,pc
98006,50,49,pc
98007,50,30,pc
98008,50,15,pc
98009,50,32,pc
98010,46,50,user
98011,50,42,pc
98012,50,42,pc
98013,48,50,user
98014,50,45,pc
98015,50,48,pc
98016,50,29,pc
98017,48,50,user
98018,46,50,user
98019,50,39,pc
98020,50,33,pc
98021,50,37,pc
98022,50,42,pc
98023,50,43,pc
98024,50,11,pc
98025,50,14,pc
98026,50,46,pc
98027,50,43,pc
98028,50,41,pc
98029,50,49,pc
98030,50,38,pc
98031,50,46,pc
98032,50,39,pc
98033,50,40,pc
98034,50,32,pc
98035,41,50,user
98036,46,50,user
98037,33,50,user
98038,50,11,pc
98039,50,49,pc
98040,50,34,pc
98041,50,37,pc
98042,50,33,pc
98043,50,22,pc
98044,44,50,user
98045,50,39,pc
98046,47,50,user
98047,50,14,pc
98048,44,50,user
98049,50,36,pc
98050,35,50,user
98051,44,50,user
98052,50,41,pc
98053,40,50,user
98054,50,40,pc
98055,50,42,pc
98056,50,33,pc
98057,50,33,pc
98058,50,37,pc
98059,31,50,user
98060,50,42,pc
98061,50,26,pc
98062,50,31,pc
98063,50,41,pc
98064,46,50,user
98065,47,50,user
98066,50,15,pc
98067,47,50,user
98068,50,36,pc
98069,50,19,pc
98070,50,33,pc
98071,50,38,pc
98072,50,23,pc
98073,50,38,pc
98074,50,37,pc
98075,50,49,pc
98076,50,35,pc
98077,50,29,pc
98078,47,50,user
98079,34,50,user
98080,50,41,pc
98081,50,42,pc
98082,50,49,pc
98083,50,26,pc
98084,50,42,pc
98085,50,29,pc
98086,50,11,pc
98087,50,44,pc
98088,50,47,pc
98089,35,50,user
98090,50,23,pc
98091,38,50,user
98092,50,11,pc
98093,50,47,pc
98094,50,35,pc
98095,50,49,pc
98096,50,28,pc
98097,50,48,pc
98098,50,37,pc
98099,50,25,pc
98100,48,50,user
98101,50,38,pc
98102,50,42,pc
98103,50,10,pc
98104,50,36,pc
98105,50,49,pc
98106,50,48,pc
98107,34,50,user
98108,41,50,user
98109,50,26,pc
98110,50,32,pc
98111,50,34,pc
98112,50,45,pc
98113,39,50,user
98114,50,28,pc
98115,42,50,user
98116,50,35,pc
98117,50,10,pc
98118,50,30,pc
98119,50,46,pc
98120,50,31,pc
98121,50,1,pc
98122,38,50,user
98123,50,48,pc
98124,50,32,pc
98125,50,13,pc
98126,50,31,pc
98127,50,37,pc
98128,47,50,user
98129,49,50,user
98130,50,47,pc
98131,50,38,pc
98132,50,32,pc
98133,50,16,pc
98134,50,4,pc
98135,50,5,pc
98136,50,1,pc
98137,50,6,pc
98138,50,32,pc
98139,50,20,pc
98140,50,23,pc
98141,50,22,pc
98142,50,40,pc
98143,50,20,pc
98144,50,42,pc
98145,46,50,user
98146,50,34,pc
98147,37,50,user
98148,50,46,pc
98149,50,48,pc
98150,50,47,pc
98151,50,48,pc
98152,37,50,user
98153,50,40,pc
98154,50,39,pc
98155,33,50,user
98156,50,37,pc
98157,50,47,pc
98158,46,50,user
98159,47,50,user
98160,50,34,pc
98161,50,15,pc
98162,50,42,pc
98163,50,25,pc
98164,50,43,pc
98165,50,27,pc
98166,50,20,pc
98167,39,50,user
98168,50,29,pc
98169,44,50,user
98170,50,37,pc
98171,50,41,pc
98172,50,34,pc
98173,50,45,pc
98174,50,38,pc
98175,48,50,user
98176,50,49,pc
98177,50,26,pc
98178,47,50,user
98179,50,41,pc
98180,48,50,user
98181,50,42,pc
98182,50,27,pc
98183,41,50,user
98184,50,44,pc
98185,50,44,pc
98186,50,38,pc
98187,48,50,user
98188,50,24,pc
98189,50,41,pc
98190,50,33,pc
98191,50,41,pc
98192,50,40,pc
98193,50,33,pc
98194,39,50,user
98195,47,50,user
98196,50,36,pc
98197,50,41,pc
98198,50,31,pc
98199,50,38,pc
98200,50,34,pc
98201,39,50,user
98202,50,40,pc
98203,50,48,pc
98204,50,42,pc
98205,48,50,user
98206,49,50,user
98207,50,38,pc
98208,45,50,user
98209,50,34,pc
98210,50,31,pc
98211,50,41,pc
98212,50,42,pc
98213,50,42,pc
98214,50,46,pc
98215,44,50,user
98216,50,21,pc
98217,50,8,pc
98218,50,49,pc
98219,50,37,pc
98220,50,41,pc
98221,50,37,pc
98222,50,40,pc
98223,35,50,user
98224,44,50,user
98225,37,50,user
98226,50,29,pc
98227,50,48,pc
98228,50,36,pc
98229,50,48,pc
98230,41,50,user
98231,47,50,user
98232,50,49,pc
98233,50,16,pc
98234,50,29,pc
98235,50,34,pc
98236,50,29,pc
98237,50,46,pc
98238,50,43,pc
98239,50,39,pc
98240,50,33,pc
98241,50,37,pc
98242,50,29,pc
98243,49,50,user
98244,45,50,user
98245,46,50,user
98246,50,44,pc
98247,42,50,user
98248,50,39,pc
98249,50,43,pc
98250,50,16,pc
98251,50,8,pc
98252,50,30,pc
98253,50,31,pc
98254,50,41,pc
98255,50,29,pc
98256,50,45,pc
98257,50,30,pc
98258,50,48,pc
98259,50,37,pc
98260,50,27,pc
98261,50,12,pc
98262,50,29,pc
98263,50,44,pc
98264,44,50,user
98265,50,46,pc
98266,50,46,pc
98267,50,39,pc
98268,50,33,pc
98269,34,50,user
98270,50,47,pc
98271,50,36,pc
98272,50,49,pc
98273,50,34,pc
98274,43,50,user
98275,49,50,user
98276,50,28,pc
98277,50,35,pc
98278,50,43,pc
98279,50,33,pc
98280,45,50,user
98281,50,27,pc
98282,50,46,pc
98283,39,50,user
98284,50,18,pc
98285,49,50,user
98286,32,50,user
98287,50,47,pc
98288,50,30,pc
98289,50,37,pc
98290,46,50,user
98291,41,50,user
98292,50,48,pc
98293,39,50,user
98294,50,49,pc
98295,47,50,user
98296,50,15,pc
98297,50,35,pc
98298,50,35,pc
98299,30,50,user
98300,43,50,user
98301,50,35,pc
98302,50,41,pc
98303,50,47,pc
98304,50,33,pc
98305,32,50,user
98306,50,39,pc
98307,50,27,pc
98308,50,40,pc
98309,49,50,user
98310,50,7,pc
98311,50,31,pc
98312,50,27,pc
98313,50,47,pc
98314,50,32,pc
98315,50,45,pc
98316,49,50,user
98317,44,50,user
98318,50,27,pc
98319,43,50,user
98320,50,39,pc
98321,50,46,pc
98322,50,40,pc
98323,50,1,pc
98324,42,50,user
98325,43,50,user
98326,30,50,user
98327,50,33,pc
98328,49,50,user
98329,50,44,pc
98330,50,37,pc
98331,50,32,pc
98332,50,43,pc
98333,47,50,user
98334,40,50,user
98335,50,41,pc
98336,50,48,pc
98337,50,31,pc
98338,50,28,pc
98339,50,43,pc
98340,50,25,pc
98341,50,38,pc
98342,50,42,pc
98343,50,49,pc
98344,50,34,pc
98345,50,46,pc
98346,50,4,pc
98347,50,49,pc
98348,50,36,pc
98349,50,1,pc
98350,50,19,pc
98351,50,2,pc
98352,50,13,pc
98353,50,48,pc
98354,50,20,pc
98355,50,45,pc
98356,50,14,pc
98357,40,50,user
98358,50,37,pc
98359,34,50,user
98360,50,36,pc
98361,50,35,pc
98362,50,49,pc
98363,50,35,pc
98364,50,6,pc
98365,50,20,pc
98366,47,50,user
98367,50,4,pc
98368,50,24,pc
98369,50,3,pc
98370,50,9,pc
98371,50,14,pc
98372,50,11,pc
98373,50,28,pc
98374,50,24,pc
98375,50,12,pc
98376,50,41,pc
98377,50,31,pc
98378,50,10,pc
98379,50,22,pc
98380,50,31,pc
98381,50,6,pc
98382,50,43,pc
98383,50,29,pc
98384,29,50,user
98385,50,36,pc
98386,50,40,pc
98387,50,11,pc
98388,50,22,pc
98389,50,23,pc
98390,50,45,pc
98391,50,27,pc
98392,50,49,pc
98393,50,11,pc
98394,50,33,pc
98395,50,15,pc
98396,50,34,pc
98397,50,27,pc
98398,50,12,pc
98399,44,50,user
98400,50,2,pc
98401,46,50,user
98402,50,25,pc
98403,50,28,pc
98404,50,20,pc
98405,47,50,user
98406,50,17,pc
98407,50,10,pc
98408,50,25,pc
98409,50,33,pc
98410,50,37,pc
98411,50,33,pc
98412,50,45,pc
98413,50,21,pc
98414,50,23,pc
98415,50,29,pc
98416,50,3,pc
98417,50,11,pc
98418,50,30,pc
98419,50,48,pc
98420,50,42,pc
98421,50,25,pc
98422,50,16,pc
98423,46,50,user
98424,50,39,pc
98425,49,50,user
98426,50,36,pc
98427,47,50,user
98428,45,50,user
98429,40,50,user
98430,37,50,user
98431,50,42,pc
98432,45,50,user
98433,50,32,pc
98434,50,23,pc
98435,50,43,pc
98436,50,40,pc
98437,50,35,pc
98438,36,50,user
98439,46,50,user
98440,44,50,user
98441,50,28,pc
98442,40,50,user
98443,42,50,user
98444,50,42,pc
98445,50,25,pc
98446,42,50,user
98447,50,49,pc
98448,50,31,pc
98449,50,36,pc
98450,50,26,pc
98451,50,48,pc
98452,50,22,pc
98453,50,44,pc
98454,50,33,pc
98455,47,50,user
98456,50,47,pc
98457,44,50,user
98458,50,49,pc
98459,50,43,pc
98460,48,50,user
98461,46,50,user
98462,50,40,pc
98463,50,33,pc
98464,50,18,pc
98465,50,41,pc
98466,50,41,pc
98467,50,42,pc
98468,50,46,pc
98469,50,38,pc
98470,50,39,pc
98471,50,26,pc
98472,50,46,pc
98473,50,32,pc
98474,50,42,pc
98475,50,43,pc
98476,50,34,pc
98477,50,5,pc
98478,50,19,pc
98479,50,36,pc
98480,50,34,pc
98481,50,32,pc
98482,50,22,pc
98483,50,36,pc
98484,50,36,pc
98485,50,23,pc
98486,50,49,pc
98487,50,36,pc
98488,50,30,pc
98489,50,2,pc
98490,50,41,pc
98491,50,45,pc
98492,50,12,pc
98493,50,29,pc
98494,45,50,user
98495,23,50,user
98496,36,50,user
98497,50,30,pc
98498,50,41,pc
98499,50,46,pc
98500,50,38,pc
98501,50,34,pc
98502,50,42,pc
98503,50,40,pc
98504,50,45,pc
98505,50,38,pc
98506,50,38,pc
98507,50,40,pc
98508,50,41,pc
98509,50,25,pc
98510,49,50,user
98511,50,35,pc
98512,45,50,user
98513,50,17,pc
98514,41,50,user
98515,50,44,pc
98516,50,46,pc
98517,50,30,pc
98518,50,49,pc
98519,50,46,pc
98520,50,45,pc
98521,50,42,pc
98522,41,50,user
98523,50,48,pc
98524,50,31,pc
98525,50,2,pc
98526,50,39,pc
98527,50,44,pc
98528,50,26,pc
98529,50,6,pc
98530,50,40,pc
98531,49,50,user
98532,29,50,user
98533,50,34,pc
98534,45,50,user
98535,50,43,pc
98536,50,36,pc
98537,50,35,pc
98538,50,9,pc
98539,50,43,pc
98540,50,42,pc
98541,50,35,pc
98542,50,28,pc
