acceptability_1;confidence_1;distress_1;acceptability_2;confidence_2;distress_2;acceptability_3;confidence_3;distress_3;acceptability_4;confidence_4;distress_4;acceptability_5;confidence_5;distress_5;acceptability_6;confidence_6;distress_6;acceptability_7;confidence_7;distress_7;scenarios_order;condition;1_oxford_1;1_oxford_2;1_oxford_3;1_oxford_4;1_oxford_5;1_oxford_6;1_oxford_7;1_oxford_8;1_oxford_9;oxford_order;age;gender;country;covid;openness;conscientiousness;extraversion;agreeableness;neuroticism;timestamp
76;75;100;70;58;100;69;69;68;100;100;75;25;78;69;29;40;100;-999;-999;-999;624513;2;6;5;3;2;4;5;5;5;5;896741235;30;1;140;3;;;;;;14/05/2020 10:03
43;49;100;65;51;72;56;52;75;57;51;100;0;62;41;47;44;100;-999;-999;-999;254316;4;4;1;5;5;4;3;1;1;1;683427951;46;1;11;-999;;;;;;14/05/2020 10:13
54;100;100;24;100;27;100;100;26;77;27;100;0;75;100;-999;-999;-999;0;100;100;752341;1;5;5;7;6;4;4;1;6;6;459187236;38;2;11;-999;;;;;;14/05/2020 10:27
58;59;100;100;100;1;81;86;85;95;100;100;100;40;92;-999;-999;-999;0;100;100;345127;3;6;1;6;6;4;2;2;6;1;518246793;45;1;11;3;;;;;;14/05/2020 10:33
0;100;100;100;100;23;100;100;20;73;74;63;0;100;74;100;100;100;-999;-999;-999;512436;4;3;3;2;5;3;3;4;4;5;213746985;32;1;27;-999;;;;;;14/05/2020 10:40
0;100;99;86;69;100;100;100;0;67;47;100;0;100;77;55;54;100;-999;-999;-999;423156;4;6;2;2;2;4;1;1;1;1;563279814;35;1;11;-999;;;;;;14/05/2020 10:42
21;74;71;100;100;29;19;81;63;23;24;84;91;68;100;0;76;100;-999;-999;-999;524316;4;7;2;6;1;2;3;1;2;4;239861745;19;2;11;3;;;;;;14/05/2020 10:43
65;17;100;65;78;71;60;74;100;80;3;65;85;100;34;18;57;100;-999;-999;-999;621435;2;5;6;7;6;5;3;5;4;2;987235416;28;1;11;-999;;;;;;14/05/2020 11:03
73;72;98;100;98;0;21;100;75;100;100;100;16;80;32;-999;-999;-999;0;98;0;325417;3;4;4;7;3;4;1;1;5;5;245769813;17;2;11;-999;;;;;;14/05/2020 11:03
72;60;87;78;75;62;82;79;64;22;75;54;20;71;49;-999;-999;-999;21;79;83;723415;1;6;3;5;3;5;5;3;3;5;914367258;56;1;27;3;;;;;;14/05/2020 11:34
83;90;86;17;79;26;100;79;42;84;75;76;75;38;80;47;14;100;-999;-999;-999;632154;2;3;6;7;7;3;2;4;6;4;936217584;20;1;11;-999;;;;;;14/05/2020 11:40
0;100;100;0;100;100;0;100;18;0;100;100;0;0;100;-999;-999;-999;0;100;0;231547;3;1;1;4;5;1;1;1;1;1;931246857;37;2;11;3;;;;;;14/05/2020 11:41
59;100;100;55;74;75;100;100;57;49;100;99;63;100;100;73;74;100;-999;-999;-999;143526;4;4;4;6;5;3;2;4;1;2;542963871;33;1;11;-999;26;43;22;33;18;14/05/2020 12:03
41;66;69;0;100;0;35;76;24;100;100;0;81;83;14;90;90;37;-999;-999;-999;612435;2;4;5;3;7;5;1;6;1;4;842956713;61;2;40;3;;;;;;14/05/2020 12:10
100;100;100;0;100;100;100;100;100;100;100;100;100;100;100;99;95;98;-999;-999;-999;345216;4;4;4;7;7;7;6;6;6;6;967812345;35;2;178;2;;;;;;14/05/2020 12:19
22;81;33;73;74;69;59;54;35;71;76;72;100;100;0;-999;-999;-999;17;74;75;345127;3;4;4;6;5;4;2;4;4;3;618597432;23;1;11;-999;;;;;;14/05/2020 12:22
0;89;87;100;84;23;100;81;0;75;71;72;0;100;33;-999;-999;-999;17;74;100;745231;1;2;5;7;3;3;5;5;5;5;864257193;23;1;11;-999;41;35;29;29;16;14/05/2020 12:36
17;100;100;88;100;88;23;91;35;39;100;47;0;100;71;-999;-999;-999;1;100;100;541237;3;2;1;2;7;1;2;1;1;4;241938756;57;2;27;3;;;;;;14/05/2020 12:42
57;44;100;34;19;33;100;73;56;64;55;75;22;41;100;63;53;94;-999;-999;-999;521346;4;4;5;5;3;6;5;3;5;4;592164387;19;1;11;-999;;;;;;14/05/2020 12:51
51;63;100;100;100;0;77;56;61;0;87;29;31;31;100;78;22;100;-999;-999;-999;134256;4;5;4;3;6;5;4;4;4;4;547819236;23;1;11;-999;40;40;24;30;28;14/05/2020 12:59
24;24;92;96;77;74;16;74;71;81;18;100;78;64;100;-999;-999;-999;70;72;100;541237;3;6;5;4;4;3;5;2;2;5;217983465;39;2;27;3;;;;;;14/05/2020 12:59
1;99;100;100;100;0;100;100;100;99;99;100;0;100;0;-999;-999;-999;0;100;100;321547;3;1;6;2;1;1;1;1;1;4;792685413;53;2;11;3;;;;;;14/05/2020 12:59
31;76;68;20;55;68;92;77;22;41;58;60;77;61;66;71;24;99;-999;-999;-999;621453;2;3;5;3;6;5;2;4;2;4;452869173;30;1;11;-999;30;26;18;29;29;14/05/2020 13:05
0;100;100;1;99;2;1;100;0;98;99;1;5;100;35;-999;-999;-999;2;100;99;134257;3;7;7;7;7;1;1;1;1;1;129473865;33;2;89;3;;;;;;14/05/2020 13:05
68;32;97;87;64;67;94;78;71;30;48;69;14;63;59;-999;-999;-999;53;3;98;423517;3;5;3;5;2;3;4;2;5;4;176923548;33;1;11;3;;;;;;14/05/2020 13:14
78;94;50;11;100;7;71;98;27;19;74;33;25;68;38;77;95;86;-999;-999;-999;631245;2;6;1;4;2;4;3;2;4;5;453912786;28;2;11;-999;41;29;26;35;20;14/05/2020 13:34
12;100;69;0;100;0;100;100;40;0;100;31;100;100;0;100;100;88;-999;-999;-999;342516;4;4;4;4;4;4;4;4;4;4;893627541;42;2;140;-999;;;;;;14/05/2020 13:42
57;16;100;29;29;74;77;56;89;59;12;100;22;65;67;-999;-999;-999;0;31;100;321547;3;5;5;6;5;5;2;4;2;3;462913578;28;1;11;-999;39;29;32;39;17;14/05/2020 13:48
68;43;100;87;92;91;89;86;96;79;79;86;59;40;87;67;77;100;-999;-999;-999;643215;2;4;5;5;5;4;4;4;4;4;659482317;41;2;11;-999;50;26;31;41;24;14/05/2020 13:56
0;57;100;74;37;100;100;72;81;26;26;92;89;73;100;15;33;100;-999;-999;-999;314256;4;1;1;7;1;5;1;2;1;7;957382146;29;1;11;-999;36;29;30;32;37;14/05/2020 14:13
11;68;91;77;36;68;82;81;30;81;28;100;83;46;100;59;74;100;-999;-999;-999;153426;4;4;5;7;5;3;2;2;3;3;341276589;22;1;11;3;26;27;22;33;19;14/05/2020 14:19
63;74;100;0;100;0;56;100;71;100;100;100;23;79;56;-999;-999;-999;0;99;100;723514;1;7;4;1;1;4;1;1;1;7;615897432;53;2;11;-999;;;;;;14/05/2020 14:24
92;70;29;100;100;0;100;100;0;68;47;50;49;50;58;-999;-999;-999;75;61;71;421537;3;4;3;4;7;4;6;5;5;6;364179285;16;2;11;-999;43;25;31;28;23;14/05/2020 14:25
32;34;100;27;39;100;69;69;100;76;66;100;100;74;100;100;14;100;-999;-999;-999;312546;4;5;1;7;6;6;1;2;3;4;872915364;19;1;11;-999;;;;;;14/05/2020 14:43
0;100;7;100;100;0;81;89;13;92;83;23;12;85;14;-999;-999;-999;0;100;90;745132;1;1;1;2;1;4;2;5;3;2;671458392;29;2;140;23;;;;;;14/05/2020 14:46
78;29;75;100;100;29;13;71;100;74;15;26;13;100;100;-999;-999;-999;81;34;100;531247;3;5;6;7;6;4;3;5;6;2;681325947;18;1;11;3;28;32;21;32;15;14/05/2020 14:50
43;59;42;58;64;39;63;66;34;60;65;96;27;67;50;-999;-999;-999;24;76;69;751423;1;1;1;4;1;2;2;5;3;1;287341659;27;2;11;-999;42;36;29;29;32;14/05/2020 14:53
23;76;100;0;100;0;50;91;74;50;50;100;0;100;56;94;100;57;-999;-999;-999;635412;2;2;3;2;1;4;6;5;6;5;169523874;16;2;11;-999;;;;;;14/05/2020 14:55
18;82;100;78;79;100;100;100;100;0;100;100;0;100;69;76;72;100;-999;-999;-999;514236;4;5;5;6;5;6;5;5;1;5;723591468;53;1;11;-999;;;;;;14/05/2020 14:55
1;30;100;100;22;74;77;73;36;71;100;100;100;29;100;100;62;100;-999;-999;-999;643152;2;3;4;3;3;4;2;7;1;6;984375261;23;1;11;3;37;28;22;35;27;14/05/2020 14:56
98;100;31;81;100;28;0;100;0;28;70;66;100;100;0;100;100;100;-999;-999;-999;413256;4;1;1;1;1;2;5;1;5;6;273481956;45;2;11;123;;;;;;14/05/2020 14:57
33;72;72;38;58;68;74;73;40;67;65;83;61;38;63;37;51;100;-999;-999;-999;231546;4;4;5;6;3;4;1;7;5;2;324671859;34;1;11;-999;;;;;;14/05/2020 15:05
0;18;100;81;73;91;100;100;100;100;100;33;80;79;82;100;42;100;-999;-999;-999;621435;2;7;1;4;7;1;3;2;1;2;357486912;64;1;11;-999;;;;;;14/05/2020 15:13
5;100;100;23;46;100;100;94;2;8;100;96;100;100;99;6;98;97;-999;-999;-999;532146;4;2;4;7;7;4;1;4;4;4;361974825;41;1;11;-999;;;;;;14/05/2020 15:18
100;100;100;0;100;100;100;100;0;0;100;0;0;100;100;100;100;100;-999;-999;-999;645213;2;7;4;7;6;6;4;2;1;4;671594823;58;1;11;-999;;;;;;14/05/2020 15:21
0;100;0;97;96;96;92;84;94;7;95;0;3;93;10;74;23;100;-999;-999;-999;653214;2;6;3;2;7;5;7;6;6;2;489362175;30;2;140;-999;;;;;;14/05/2020 15:27
18;79;100;36;64;55;59;77;100;89;75;91;19;81;100;-999;-999;-999;30;54;100;415237;3;2;3;3;4;6;2;3;1;1;516873249;44;2;11;-999;28;33;22;39;20;14/05/2020 15:31
0;100;100;2;100;48;34;100;100;99;76;78;1;71;96;-999;-999;-999;3;31;100;425137;3;3;1;1;1;1;4;7;1;7;946513872;36;1;11;-999;;;;;;14/05/2020 15:34
89;90;100;100;100;85;35;73;78;74;74;89;31;74;84;-999;-999;-999;0;100;100;321547;3;1;1;6;6;4;1;5;1;2;563719482;35;1;11;-999;42;36;33;34;28;14/05/2020 15:39
23;38;100;78;75;95;71;41;86;75;72;100;21;71;83;-999;-999;-999;63;40;100;743251;1;6;4;7;1;7;6;1;1;1;276514839;34;6;11;-999;29;40;33;31;29;14/05/2020 15:41
99;99;100;100;100;100;0;100;100;100;100;99;2;100;100;100;99;99;-999;-999;-999;653412;2;1;1;2;7;7;3;7;7;7;269378415;45;1;11;-999;;;;;;14/05/2020 15:46
59;40;100;26;57;75;78;39;76;22;74;76;15;83;59;-999;-999;-999;32;61;85;431527;3;1;4;5;2;4;2;6;6;1;732914685;23;1;11;-999;;;;;;14/05/2020 15:53
100;69;100;71;49;100;85;100;70;17;41;85;24;48;90;-999;-999;-999;0;100;100;412357;3;3;2;2;2;6;3;3;5;4;392417586;24;2;11;-999;;;;;;14/05/2020 15:54
100;97;100;0;100;100;100;100;0;100;99;0;0;100;0;100;100;100;-999;-999;-999;654213;2;4;7;4;4;4;1;4;1;7;982431765;42;1;11;-999;;;;;;14/05/2020 15:54
49;100;100;51;24;25;80;81;82;100;100;100;28;28;28;49;0;100;-999;-999;-999;514326;4;2;3;4;1;4;2;4;4;4;782316945;31;1;11;3;43;41;25;33;22;14/05/2020 15:55
86;55;100;97;99;39;93;53;56;3;100;3;2;100;4;-999;-999;-999;3;99;100;235417;3;7;1;1;3;1;3;2;3;5;158296743;55;1;11;3;;;;;;14/05/2020 15:56
99;100;100;0;99;100;0;100;99;100;100;99;1;98;100;100;1;100;-999;-999;-999;215346;4;4;7;4;7;7;1;1;1;1;485923176;47;1;11;-999;;;;;;14/05/2020 16:06
61;29;68;16;60;71;67;28;72;78;59;88;36;75;45;85;73;100;-999;-999;-999;634512;2;3;4;2;4;5;5;4;5;4;812957346;30;1;11;-999;36;24;24;28;33;14/05/2020 16:13
9;86;100;98;98;17;94;92;100;67;70;100;93;93;9;49;0;100;-999;-999;-999;124536;4;5;2;3;1;2;1;1;1;1;136725498;31;1;11;-999;;;;;;14/05/2020 16:14
21;77;100;72;76;100;24;49;73;28;31;49;18;77;22;-999;-999;-999;0;68;100;742513;1;4;1;1;1;2;5;2;5;6;152486973;32;2;27;3;;;;;;14/05/2020 16:17
3;98;98;97;99;97;100;99;95;0;99;1;0;97;95;100;100;100;-999;-999;-999;631524;2;2;2;2;2;1;5;5;2;4;216953784;33;2;44;3;;;;;;14/05/2020 16:17
75;37;84;100;100;0;80;100;13;16;100;16;24;77;100;84;39;94;-999;-999;-999;615342;2;1;1;2;3;1;3;1;1;3;361845972;25;1;11;3;29;25;25;35;25;14/05/2020 16:25
25;72;100;100;100;0;100;100;100;0;100;48;100;100;100;-999;-999;-999;0;100;100;731425;1;3;3;3;3;4;3;1;1;3;871956243;28;2;140;3;;;;;;14/05/2020 16:26
0;100;100;100;100;100;100;100;0;99;0;100;0;100;0;100;100;0;-999;-999;-999;652341;2;4;5;6;2;6;1;1;4;1;358269147;50;1;11;-999;;;;;;14/05/2020 16:38
5;76;100;25;67;100;63;64;100;30;59;100;100;100;100;-999;-999;-999;12;76;100;715234;1;4;4;6;5;7;3;1;5;4;869745123;32;2;11;-999;;;;;;14/05/2020 16:44
29;72;100;34;33;100;35;56;100;72;61;100;72;38;100;-999;-999;-999;16;71;100;245317;3;2;3;5;2;4;1;4;1;4;186794253;26;1;11;-999;41;21;29;32;32;14/05/2020 16:48
87;72;100;100;87;80;100;94;70;22;77;100;80;34;100;100;65;100;-999;-999;-999;243156;4;7;7;7;2;7;4;6;2;5;985472136;19;1;11;-999;;;;;;14/05/2020 16:54
0;100;70;23;74;43;100;100;32;100;80;56;0;100;0;-999;-999;-999;89;55;100;413527;3;1;2;5;2;1;5;4;1;5;759412683;16;2;11;-999;;;;;;14/05/2020 16:59
72;32;100;0;27;72;100;100;20;100;68;100;100;100;26;70;0;100;-999;-999;-999;215346;4;6;4;6;4;5;2;3;4;4;328796541;21;1;11;-999;33;16;32;38;29;14/05/2020 17:05
57;56;100;46;55;100;52;54;100;71;57;100;42;36;70;-999;-999;-999;38;57;100;741352;1;2;3;6;3;2;3;4;4;4;893672415;31;1;11;-999;;;;;;14/05/2020 17:05
30;27;100;61;16;100;80;21;100;62;17;100;77;17;100;67;17;100;-999;-999;-999;315426;4;3;5;6;5;5;2;1;2;1;876342591;32;1;140;-999;;;;;;14/05/2020 17:08
14;79;100;83;82;82;100;78;75;21;77;79;23;23;69;-999;-999;-999;0;20;100;735421;1;5;4;5;6;5;1;1;1;4;147538629;58;2;11;3;;;;;;14/05/2020 17:09
31;35;97;70;75;100;100;96;97;72;26;77;100;100;77;-999;-999;-999;0;100;100;451327;3;1;1;1;1;3;1;3;1;1;251387694;33;1;11;-999;44;24;35;39;25;14/05/2020 17:14
21;24;100;0;17;76;100;62;100;72;74;100;22;22;100;100;87;100;-999;-999;-999;631524;2;1;1;2;2;4;5;5;1;5;128569374;31;1;11;-999;42;27;25;38;35;14/05/2020 17:23
0;77;100;62;40;68;83;63;51;77;75;58;100;100;27;67;37;100;-999;-999;-999;641253;2;4;3;3;4;4;1;1;1;1;174268593;22;1;11;-999;;;;;;14/05/2020 17:26
97;76;99;0;99;0;98;100;0;83;84;100;100;100;4;97;79;100;-999;-999;-999;614235;2;5;5;5;1;7;1;6;1;2;643578192;54;1;11;3;;;;;;14/05/2020 17:27
48;37;89;67;100;13;25;93;42;100;100;100;78;100;100;-999;-999;-999;100;100;100;452137;3;6;5;6;6;5;5;5;6;4;431528679;46;2;11;-999;;;;;;14/05/2020 17:32
0;100;100;0;93;20;0;100;35;100;79;100;0;71;32;100;77;100;-999;-999;-999;351426;4;7;4;5;6;3;1;1;1;1;316792548;48;1;11;-999;34;40;33;35;20;14/05/2020 17:43
1;100;54;100;100;48;34;64;55;57;44;76;70;24;100;-999;-999;-999;0;100;100;752413;1;5;1;4;2;1;1;1;1;1;453617928;23;2;11;-999;;;;;;14/05/2020 17:45
0;70;70;65;100;100;58;88;100;65;66;100;12;76;100;-999;-999;-999;0;100;100;742513;1;4;4;7;1;5;1;5;1;1;147689532;39;1;11;-999;29;34;32;30;23;14/05/2020 17:49
97;85;9;0;100;0;5;99;8;14;87;12;100;97;0;95;52;19;-999;-999;-999;625134;2;4;2;1;2;1;4;1;3;6;427596813;38;2;11;-999;30;35;31;28;25;14/05/2020 17:51
0;100;100;100;100;99;0;100;100;100;0;0;100;37;100;-999;-999;-999;0;100;100;423517;3;2;1;7;5;3;1;1;1;1;467385921;33;1;11;3;;;;;;14/05/2020 17:54
0;100;100;100;100;100;100;100;100;100;100;100;99;100;100;100;100;100;-999;-999;-999;613524;2;6;7;6;6;7;1;6;4;2;743286519;57;2;11;-999;42;38;30;40;15;14/05/2020 17:56
0;100;100;55;100;74;100;81;100;73;79;100;0;100;31;-999;-999;-999;0;99;99;254317;3;7;5;3;4;5;3;1;1;1;627498315;65;2;11;-999;;;;;;14/05/2020 18:02
58;32;83;27;78;27;83;57;100;77;80;73;17;91;50;-999;-999;-999;63;46;73;314527;3;1;5;7;6;3;3;1;6;3;739842561;24;1;11;-999;28;40;25;33;17;14/05/2020 18:03
100;2;100;0;28;99;100;98;100;1;1;49;51;0;99;100;0;69;-999;-999;-999;634251;2;2;3;4;5;5;1;5;4;2;825146937;24;1;11;3;;;;;;14/05/2020 18:06
85;85;100;15;100;100;82;99;100;100;100;74;100;100;0;100;100;100;-999;-999;-999;325416;4;7;4;7;7;4;7;4;1;7;193752468;27;1;140;3;;;;;;14/05/2020 18:06
0;0;100;0;100;0;100;100;0;100;100;0;77;77;20;100;0;25;-999;-999;-999;614235;2;4;3;2;2;4;5;2;1;2;178952346;25;2;11;-999;;;;;;14/05/2020 18:14
100;100;100;0;100;100;100;100;100;100;100;100;0;100;100;-999;-999;-999;0;100;100;521347;3;6;4;6;3;4;1;5;1;5;269854731;34;1;11;-999;;;;;;14/05/2020 18:16
1;12;100;0;100;19;100;100;100;100;100;100;0;98;0;100;0;100;-999;-999;-999;651234;2;3;4;7;6;6;4;6;6;2;672938451;56;2;11;-999;;;;;;14/05/2020 18:19
81;81;100;65;37;68;79;77;95;81;74;100;23;76;72;78;74;80;-999;-999;-999;624153;2;6;5;4;6;6;4;4;4;4;176859342;65;1;11;-999;;;;;;14/05/2020 18:20
100;74;100;17;80;71;74;74;60;100;100;96;0;100;49;100;77;64;-999;-999;-999;145326;4;1;1;5;7;2;7;2;7;7;674319825;37;1;11;3;29;39;33;21;23;14/05/2020 18:22
1;96;100;100;100;1;100;100;100;100;100;100;100;100;100;100;100;81;-999;-999;-999;641253;2;4;7;7;7;7;1;1;1;1;621974538;61;1;11;3;;;;;;14/05/2020 19:07
0;42;100;35;44;86;0;45;75;100;100;100;0;100;37;-999;-999;-999;1;100;100;751234;1;2;2;6;1;2;1;5;1;1;938752146;50;1;11;-999;;;;;;14/05/2020 19:10
0;94;5;100;100;0;15;85;35;19;80;54;72;68;68;-999;-999;-999;0;99;99;715234;1;4;6;7;2;6;1;4;1;2;469327815;42;2;11;-999;;;;;;14/05/2020 19:22
0;100;100;22;63;100;100;100;0;60;57;77;100;100;0;-999;-999;-999;0;75;100;215437;3;3;3;7;7;6;1;6;1;1;617829345;36;1;11;-999;;;;;;14/05/2020 19:22
60;54;35;15;72;15;94;77;32;72;72;35;18;58;28;-999;-999;-999;89;84;64;741532;1;5;5;2;3;5;5;5;5;5;267345981;45;1;11;-999;;;;;;14/05/2020 19:23
2;70;97;11;40;66;33;62;85;81;58;96;26;24;59;-999;-999;-999;0;100;100;325147;3;3;5;5;1;3;2;3;3;1;964857321;49;1;11;2;;;;;;14/05/2020 19:35
76;32;72;29;77;25;26;54;100;74;14;74;0;83;62;-999;-999;-999;1;100;100;751423;1;1;1;6;2;1;2;1;4;4;385276149;47;2;11;-999;;;;;;14/05/2020 19:38
20;82;80;93;89;36;63;62;90;26;76;73;79;78;77;78;80;59;-999;-999;-999;532416;4;3;3;6;2;5;3;4;4;3;472635891;25;1;11;-999;;;;;;14/05/2020 19:53
8;50;100;0;100;60;80;73;52;53;10;94;90;49;100;-999;-999;-999;0;0;100;735142;1;2;4;3;6;4;2;4;6;2;435927681;28;1;11;-999;42;37;27;34;25;14/05/2020 19:55
17;85;100;100;83;70;94;100;8;95;100;100;100;75;76;-999;-999;-999;0;100;99;752134;1;6;5;7;7;1;1;2;1;2;896351427;37;1;11;-999;;;;;;14/05/2020 20:02
22;71;70;98;96;24;63;67;63;52;54;54;19;100;18;-999;-999;-999;0;100;75;734125;1;1;2;7;4;5;2;6;3;2;296485173;45;2;27;-999;;;;;;14/05/2020 20:05
0;100;100;0;100;100;0;100;100;100;100;100;0;100;100;-999;-999;-999;0;100;100;752134;1;1;7;7;7;7;1;1;1;1;186572394;34;1;11;-999;;;;;;14/05/2020 20:08
51;51;100;100;100;0;49;48;48;76;77;82;100;100;53;79;20;100;-999;-999;-999;645123;2;2;4;3;1;4;4;5;5;2;812465937;37;1;11;3;;;;;;14/05/2020 20:08
6;87;77;79;39;77;24;38;88;100;100;76;0;70;2;-999;-999;-999;0;100;100;745231;1;4;4;7;7;7;5;5;7;4;236475189;33;2;11;3;45;33;31;34;30;14/05/2020 20:20
0;100;2;100;100;0;100;100;0;100;100;0;100;100;1;-999;-999;-999;0;100;0;715324;1;4;1;1;4;1;4;1;4;1;172834659;30;1;11;-999;;;;;;14/05/2020 20:26
98;96;100;3;100;21;100;100;100;73;56;100;100;99;100;-999;-999;-999;0;100;100;315427;3;4;4;7;1;4;5;7;4;5;734698521;31;1;11;-999;;;;;;14/05/2020 20:28
0;100;100;100;100;0;100;66;70;100;0;0;0;100;100;-999;-999;-999;0;100;23;735412;1;3;3;7;3;4;5;4;3;4;375964281;30;2;11;-999;;;;;;14/05/2020 20:31
0;100;100;67;67;100;69;67;99;68;65;100;25;24;100;50;100;100;-999;-999;-999;625431;2;1;1;5;7;7;6;5;3;2;578361249;26;1;11;3;;;;;;14/05/2020 20:44
95;100;53;83;100;22;71;100;50;100;71;63;100;100;37;-999;-999;-999;100;100;51;745312;1;1;4;4;3;7;5;7;6;5;184276359;22;6;11;-999;;;;;;14/05/2020 20:48
2;100;98;99;7;100;3;100;100;98;2;100;0;1;96;99;100;100;-999;-999;-999;214536;4;7;4;7;1;7;1;1;1;5;281674935;22;1;11;3;41;39;26;41;18;14/05/2020 21:03
85;85;71;22;29;74;81;78;48;1;67;27;33;58;70;90;71;80;-999;-999;-999;234156;4;4;7;3;1;7;4;1;1;4;517986432;50;1;11;-999;;;;;;14/05/2020 21:06
32;72;31;26;82;40;64;70;60;72;85;80;2;100;2;98;64;64;-999;-999;-999;632145;2;4;3;2;2;3;1;6;6;1;871694352;52;2;11;-999;;;;;;14/05/2020 21:06
0;100;100;100;100;0;100;100;0;100;100;0;100;100;100;-999;-999;-999;3;100;100;751324;1;6;4;7;6;4;1;4;1;1;867341925;37;1;11;-999;;;;;;14/05/2020 21:09
32;64;97;5;77;21;75;73;65;9;90;100;17;60;100;-999;-999;-999;0;100;100;751342;1;3;5;3;1;3;2;2;2;2;829465137;19;1;11;-999;;;;;;14/05/2020 21:15
0;0;25;0;100;59;100;100;100;0;31;100;20;35;67;100;77;51;-999;-999;-999;625143;2;1;2;4;4;6;3;6;5;4;632945718;16;1;11;-999;;;;;;14/05/2020 21:18
98;100;56;99;99;4;40;79;97;59;97;98;2;100;2;-999;-999;-999;100;100;100;312457;3;7;7;3;7;7;5;1;5;6;829156374;47;2;11;-999;48;34;27;34;24;14/05/2020 21:19
81;38;73;100;100;98;85;87;36;84;76;31;12;73;18;98;100;85;-999;-999;-999;354216;4;2;3;2;1;2;5;6;6;5;478629135;39;2;11;-999;;;;;;14/05/2020 21:19
10;79;93;18;89;26;86;83;64;16;81;89;61;33;88;-999;-999;-999;9;23;89;514237;3;3;7;3;7;6;3;1;5;3;687294531;37;1;11;-999;;;;;;14/05/2020 21:39
0;100;0;0;77;100;0;66;58;100;100;100;0;74;100;100;100;29;-999;-999;-999;634125;2;7;7;7;2;3;5;4;5;1;586174329;16;2;11;-999;;;;;;14/05/2020 21:50
29;74;74;13;88;26;93;84;9;81;56;79;63;41;61;-999;-999;-999;40;56;88;715243;1;5;1;6;1;4;1;2;3;3;398415762;21;1;11;-999;;;;;;14/05/2020 21:58
0;100;0;100;100;0;100;100;0;100;100;0;34;60;100;0;100;100;-999;-999;-999;531426;4;1;1;7;1;2;1;4;1;1;751284693;51;1;11;-999;;;;;;14/05/2020 22:01
100;100;0;70;22;100;100;100;0;81;82;100;17;19;100;-999;-999;-999;0;100;0;241357;3;1;7;6;1;4;3;1;6;7;295413678;30;1;11;-999;;;;;;14/05/2020 22:02
0;100;0;0;100;0;100;100;0;100;100;0;0;100;100;-999;-999;-999;0;100;100;431527;3;4;7;7;7;7;1;7;1;4;491623857;35;1;11;-999;;;;;;14/05/2020 22:07
66;30;100;22;78;64;100;100;0;68;28;100;0;79;31;21;71;100;-999;-999;-999;641253;2;6;2;7;5;3;2;1;3;1;934815276;47;1;11;-999;29;30;29;41;17;14/05/2020 22:11
29;81;100;100;100;58;27;73;100;17;18;48;22;72;70;-999;-999;-999;0;48;100;715342;1;4;1;7;5;7;2;1;3;1;921354768;27;1;140;3;;;;;;14/05/2020 22:28
0;74;100;76;76;100;100;77;100;49;51;100;100;100;26;-999;-999;-999;0;100;100;435127;3;7;1;7;1;2;1;6;4;1;674328519;45;1;11;-999;;;;;;14/05/2020 22:43
49;41;100;81;76;86;81;80;69;76;62;70;36;68;66;80;76;96;-999;-999;-999;643521;2;5;4;3;6;5;3;5;2;3;759682143;43;1;11;-999;;;;;;14/05/2020 22:46
0;100;100;100;100;100;100;100;0;0;97;0;100;100;100;100;100;100;-999;-999;-999;435216;4;4;6;7;4;4;1;1;4;1;397512846;42;1;11;-999;;;;;;14/05/2020 22:46
48;0;98;76;100;100;47;47;2;50;84;87;0;97;100;49;99;100;-999;-999;-999;624153;2;4;7;7;1;7;4;7;4;4;917534826;40;2;11;-999;;;;;;14/05/2020 22:49
9;86;100;86;85;63;100;83;67;71;37;100;43;43;100;79;66;91;-999;-999;-999;342156;4;4;2;3;6;5;2;4;2;2;538196472;18;1;11;-999;38;31;23;33;24;14/05/2020 22:51
0;100;73;82;75;58;20;73;100;0;100;13;21;69;57;71;71;100;-999;-999;-999;652143;2;2;5;6;3;6;2;2;3;5;481567392;29;1;11;-999;;;;;;14/05/2020 22:55
100;100;100;14;100;23;100;100;10;100;100;100;5;100;7;100;99;100;-999;-999;-999;623541;2;4;6;7;1;3;6;4;7;5;138274596;37;1;11;3;37;27;28;38;16;14/05/2020 23:02
35;37;90;100;100;0;100;64;60;95;67;99;0;77;94;-999;-999;-999;0;72;100;341527;3;5;4;6;4;7;2;1;5;4;591782364;43;1;11;-999;;;;;;14/05/2020 23:10
24;71;18;0;92;36;0;100;69;22;68;58;1;92;47;0;79;64;-999;-999;-999;125436;4;2;2;1;3;4;1;1;2;3;349761285;33;2;11;-999;35;26;30;34;18;14/05/2020 23:14
0;100;0;100;100;0;100;100;100;100;100;100;0;100;0;0;100;100;-999;-999;-999;152346;4;1;1;1;4;1;1;1;1;1;341682957;35;2;11;13;;;;;;14/05/2020 23:29
23;48;100;67;49;20;100;100;0;49;42;69;0;100;0;-999;-999;-999;100;47;100;431527;3;3;3;5;3;7;4;4;4;5;624795318;23;1;11;-999;;;;;;14/05/2020 23:32
3;92;98;16;80;81;97;100;14;100;67;100;69;50;100;-999;-999;-999;19;75;100;253417;3;4;7;1;7;1;1;4;1;4;843157962;34;1;11;-999;;;;;;14/05/2020 23:32
0;100;100;100;77;100;100;100;100;100;100;100;100;100;100;-999;-999;-999;0;0;100;725314;1;4;6;1;2;3;1;1;1;1;812934765;20;1;11;-999;42;43;29;35;32;14/05/2020 23:36
